timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,Hostname,IdleTime,Connect
1482527017096,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017098,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017098,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017100,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017102,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017100,4,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,4,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017106,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017105,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017108,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017110,0,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,0,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017108,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017111,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017112,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017114,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
