timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,Hostname,IdleTime,Connect
1482527055208,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055209,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055210,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055211,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055212,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055213,0,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,0,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055214,0,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,0,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055215,0,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,0,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055216,0,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,0,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055216,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055217,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055218,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055220,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055221,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055222,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055223,0,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,0,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055224,0,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,0,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055225,0,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,0,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055225,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055227,0,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,0,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055228,0,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,0,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055229,0,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,0,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055229,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055230,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055231,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055233,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055234,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055237,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055238,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055240,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055242,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055243,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055246,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055247,6,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,6,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055254,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055256,3,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,3,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055259,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055261,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055263,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055265,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055267,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055271,15,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,15,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055286,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055288,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055290,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055291,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055293,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055295,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055297,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055299,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055301,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055304,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055306,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055308,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055309,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,1,1,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055311,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,2,2,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055313,2,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,1
